Ticker,date,isEnabled
INS,2021-05-26,true
INSE,2021-05-26,true
INSG,2021-05-26,true
INSI,2021-05-26,true
INSM,2021-05-26,true
INSP,2021-05-26,true
INSW,2021-05-26,true
INSW-A,2021-05-26,true
INT,2021-05-26,true
INTC,2021-05-26,true
INTF,2021-05-26,true
INTG,2021-05-26,true
INTT,2021-05-26,true
INTU,2021-05-26,true
INTZ,2021-05-26,true
INUV,2021-05-26,true
INVA,2021-05-26,true
INVE,2021-05-26,true
INVH,2021-05-26,true
INVO,2021-05-26,true
INVZ,2021-05-26,true
INVZW,2021-05-26,true
INZY,2021-05-26,true
IO,2021-05-26,true
IONS,2021-05-26,true
IOO,2021-05-26,true
IOR,2021-05-26,true
IOSP,2021-05-26,true
IOVA,2021-05-26,true
IP,2021-05-26,true
IPA,2021-05-26,true
IPAC,2021-05-26,true
IPAR,2021-05-26,true
IPAY,2021-05-26,true
IPB,2021-05-26,true
IPDN,2021-05-26,true
IPFF,2021-05-26,true
IPG,2021-05-26,true
IPGP,2021-05-26,true
IPHA,2021-05-26,true
IPI,2021-05-26,true
IPKW,2021-05-26,true
IPLDP,2021-05-26,true
IPO,2021-05-26,true
IPOD,2021-05-26,true
IPOD+,2021-05-26,true
IPOD=,2021-05-26,true
IPOE,2021-05-26,true
IPOE+,2021-05-26,true
IPOE=,2021-05-26,true
IPOF,2021-05-26,true
IPOF+,2021-05-26,true
IPOF=,2021-05-26,true
IPOS,2021-05-26,true
IPVA,2021-05-26,true
IPVA+,2021-05-26,true
IPVA=,2021-05-26,true
IPVF,2021-05-26,true
IPVF+,2021-05-26,true
IPVF=,2021-05-26,true
IPVI,2021-05-26,true
IPVIU,2021-05-26,true
IPVIW,2021-05-26,true
IPW,2021-05-26,true
IPWR,2021-05-26,true
IQ,2021-05-26,true
IQDE,2021-05-26,true
IQDF,2021-05-26,true
IQDG,2021-05-26,true
IQDY,2021-05-26,true
IQI,2021-05-26,true
IQIN,2021-05-26,true
IQLT,2021-05-26,true
IQM,2021-05-26,true
IQSI,2021-05-26,true
IQSU,2021-05-26,true
IQV,2021-05-26,true
IR,2021-05-26,true
IRBO,2021-05-26,true
IRBT,2021-05-26,true
IRCP,2021-05-26,true
IRDM,2021-05-26,true
IRIX,2021-05-26,true
IRL,2021-05-26,true
IRM,2021-05-26,true
IRMD,2021-05-26,true
IROQ,2021-05-26,true
IRR,2021-05-26,true
IRS,2021-05-26,true
IRT,2021-05-26,true
IRTC,2021-05-26,true
IRWD,2021-05-26,true
ISBC,2021-05-26,true
ISCB,2021-05-26,true
ISCF,2021-05-26,true
ISCG,2021-05-26,true
ISCV,2021-05-26,true
ISD,2021-05-26,true
ISDR,2021-05-26,true
ISDX,2021-05-26,true
ISEE,2021-05-26,true
ISEM,2021-05-26,true
ISHG,2021-05-26,true
ISIG,2021-05-26,true
ISLE,2021-05-26,true
ISLEW,2021-05-26,true
ISMD,2021-05-26,true
ISNS,2021-05-26,true
ISOS,2021-05-26,true
ISOS+,2021-05-26,true
ISOS=,2021-05-26,true
ISR,2021-05-26,true
ISRA,2021-05-26,true
ISRG,2021-05-26,true
ISSC,2021-05-26,true
ISTB,2021-05-26,true
ISTR,2021-05-26,true
ISUN,2021-05-26,true
ISVL,2021-05-26,true
ISWN,2021-05-26,true
ISZE,2021-05-26,true
IT,2021-05-26,true
ITA,2021-05-26,true
ITAC,2021-05-26,true
ITACU,2021-05-26,true
ITACW,2021-05-26,true
ITB,2021-05-26,true
ITCB,2021-05-26,true
ITCI,2021-05-26,true
ITEQ,2021-05-26,true
ITGR,2021-05-26,true
ITHX,2021-05-26,true
ITHXU,2021-05-26,true
ITHXW,2021-05-26,true
ITI,2021-05-26,true
ITIC,2021-05-26,true
ITM,2021-05-26,true
ITMR,2021-05-26,true
ITOS,2021-05-26,true
ITOT,2021-05-26,true
ITP,2021-05-26,true
ITQ,2021-05-26,true
ITQRU,2021-05-26,true
ITQRW,2021-05-26,true
ITRG,2021-05-26,true
ITRI,2021-05-26,true
ITRM,2021-05-26,true
ITRN,2021-05-26,true
ITT,2021-05-26,true
ITUB,2021-05-26,true
ITW,2021-05-26,true
IUS,2021-05-26,true
IUSB,2021-05-26,true
IUSG,2021-05-26,true
IUSS,2021-05-26,true
IUSV,2021-05-26,true
IVA,2021-05-26,true
IVAC,2021-05-26,true
IVAL,2021-05-26,true
IVAN,2021-05-26,true
IVAN+,2021-05-26,true
IVAN=,2021-05-26,true
IVC,2021-05-26,true
IVDG,2021-05-26,true
IVE,2021-05-26,true
IVES,2021-05-26,true
IVH,2021-05-26,true
IVLC,2021-05-26,true
IVLU,2021-05-26,true
IVOG,2021-05-26,true
IVOL,2021-05-26,true
IVOO,2021-05-26,true
IVOV,2021-05-26,true
IVR,2021-05-26,true
IVR-A,2021-05-26,true
IVR-B,2021-05-26,true
IVR-C,2021-05-26,true
IVRA,2021-05-26,true
IVSG,2021-05-26,true
IVV,2021-05-26,true
IVW,2021-05-26,true
IVZ,2021-05-26,true
IWB,2021-05-26,true
IWC,2021-05-26,true
IWD,2021-05-26,true
IWDL,2021-05-26,true
IWF,2021-05-26,true
IWFH,2021-05-26,true
IWFL,2021-05-26,true
IWL,2021-05-26,true
IWM,2021-05-26,true
IWML,2021-05-26,false
IWN,2021-05-26,true
IWO,2021-05-26,true
IWP,2021-05-26,true
IWR,2021-05-26,true
IWS,2021-05-26,true
IWV,2021-05-26,true
IWX,2021-05-26,true
IWY,2021-05-26,true
IX,2021-05-26,true
IXC,2021-05-26,true
IXG,2021-05-26,true
IXJ,2021-05-26,true
IXN,2021-05-26,true
IXP,2021-05-26,true
IXSE,2021-05-26,true
IXUS,2021-05-26,true
IYC,2021-05-26,true
IYE,2021-05-26,true
IYF,2021-05-26,true
IYG,2021-05-26,true
IYH,2021-05-26,true
IYJ,2021-05-26,true
IYK,2021-05-26,true
IYLD,2021-05-26,true
IYM,2021-05-26,true
IYR,2021-05-26,true
IYT,2021-05-26,true
IYW,2021-05-26,true
IYY,2021-05-26,true
IYZ,2021-05-26,true
IZEA,2021-05-26,true
IZRL,2021-05-26,true
J,2021-05-26,true
JAAA,2021-05-26,true
JAAC,2021-05-26,true
JACK,2021-05-26,true
JAGG,2021-05-26,true
JAGX,2021-05-26,true
JAKK,2021-05-26,true
JAMF,2021-05-26,true
JAN,2021-05-26,true
JANZ,2021-05-26,true
JAX,2021-05-26,true
JAZZ,2021-05-26,true
JBGS,2021-05-26,true
JBHT,2021-05-26,true
JBK,2021-05-26,true
JBL,2021-05-26,true
JBLU,2021-05-26,true
JBSS,2021-05-26,true
JBT,2021-05-26,true
JCE,2021-05-26,true
JCI,2021-05-26,true
JCIC,2021-05-26,true
JCICU,2021-05-26,true
JCICW,2021-05-26,true
JCO,2021-05-26,true
JCOM,2021-05-26,true
JCPB,2021-05-26,true
JCS,2021-05-26,true
JCTCF,2021-05-26,true
JCTR,2021-05-26,true
JD,2021-05-26,true
JDD,2021-05-26,true
JDIV,2021-05-26,true
JDST,2021-05-26,true
JEF,2021-05-26,true
JELD,2021-05-26,true
JEMA,2021-05-26,true
JEMD,2021-05-26,true
JEPI,2021-05-26,true
JEQ,2021-05-26,true
JETS,2021-05-26,true
JFIN,2021-05-26,true
JFR,2021-05-26,true
JFU,2021-05-26,true
JG,2021-05-26,true
JGH,2021-05-26,true
JGLD,2021-05-26,true
JHAA,2021-05-26,true
JHB,2021-05-26,true
JHCB,2021-05-26,true
JHCS,2021-05-26,true
JHEM,2021-05-26,true
JHG,2021-05-26,true
JHI,2021-05-26,true
JHMA,2021-05-26,true
JHMC,2021-05-26,true
JHMD,2021-05-26,true
JHME,2021-05-26,true
JHMF,2021-05-26,true
JHMH,2021-05-26,true
JHMI,2021-05-26,true
JHML,2021-05-26,true
JHMM,2021-05-26,true
JHMS,2021-05-26,true
JHMT,2021-05-26,true
JHMU,2021-05-26,true
JHS,2021-05-26,true
JHSC,2021-05-26,true
JHX,2021-05-26,true
JIG,2021-05-26,true
JIGB,2021-05-26,true
JIH,2021-05-26,true
JIH+,2021-05-26,true
JIH=,2021-05-26,true
JILL,2021-05-26,true
JJA,2021-05-26,true
JJC,2021-05-26,true
JJE,2021-05-26,true
JJG,2021-05-26,true
JJM,2021-05-26,true
JJN,2021-05-26,true
JJP,2021-05-26,true
JJS,2021-05-26,true
JJSF,2021-05-26,true
JJT,2021-05-26,true
JJU,2021-05-26,true
JKHY,2021-05-26,true
JKS,2021-05-26,true
JLL,2021-05-26,true
JLS,2021-05-26,true
JMBS,2021-05-26,true
JMIA,2021-05-26,true
JMIN,2021-05-26,true
JMM,2021-05-26,true
JMOM,2021-05-26,true
JMP,2021-05-26,true
JMPNL,2021-05-26,true
JMPNZ,2021-05-26,true
JMST,2021-05-26,true
JMUB,2021-05-26,true
JNCE,2021-05-26,true
JNJ,2021-05-26,true
JNK,2021-05-26,true
JNPR,2021-05-26,true
JNUG,2021-05-26,true
JO,2021-05-26,true
JOAN,2021-05-26,true
JOB,2021-05-26,true
JOBS,2021-05-26,true
JOE,2021-05-26,true
JOET,2021-05-26,true
JOF,2021-05-26,true
JOFF,2021-05-26,true
JOFFU,2021-05-26,true
JOFFW,2021-05-26,true
JOUT,2021-05-26,true
JOYY,2021-05-26,true
JP,2021-05-26,true
JPC,2021-05-26,true
JPEM,2021-05-26,true
JPHY,2021-05-26,true
JPI,2021-05-26,true
JPIB,2021-05-26,true
JPIN,2021-05-26,true
JPM,2021-05-26,true
JPM-C,2021-05-26,true
JPM-D,2021-05-26,true
JPM-G,2021-05-26,true
JPM-H,2021-05-26,true
JPM-J,2021-05-26,true
JPM-K,2021-05-26,true
JPM-L,2021-05-26,true
JPMB,2021-05-26,true
JPME,2021-05-26,true
JPN,2021-05-26,true
JPS,2021-05-26,true
JPSE,2021-05-26,true
JPST,2021-05-26,true
JPT,2021-05-26,true
JPUS,2021-05-26,true
JPXN,2021-05-26,true
JQC,2021-05-26,true
JQUA,2021-05-26,true
JRI,2021-05-26,true
JRJC,2021-05-26,true
JRO,2021-05-26,true
JRS,2021-05-26,true
JRSH,2021-05-26,true
JRVR,2021-05-26,true
JSCP,2021-05-26,true
JSD,2021-05-26,true
JSM,2021-05-26,true
JSMD,2021-05-26,true
JSML,2021-05-26,true
JSTC,2021-05-26,true
JT,2021-05-26,true
JTA,2021-05-26,true
JTD,2021-05-26,true
JULZ,2021-05-26,true
JUPW,2021-05-26,true
JUPWW,2021-05-26,true
JUST,2021-05-26,true
JVA,2021-05-26,true
JVAL,2021-05-26,true
JW.A,2021-05-26,true
JW.B,2021-05-26,true
JWEL,2021-05-26,true
JWN,2021-05-26,true
JWS,2021-05-26,true
JWS+,2021-05-26,true
JWS=,2021-05-26,true
JWSM,2021-05-26,true
JWSM+,2021-05-26,true
JWSM=,2021-05-26,true
JXI,2021-05-26,true
JYAC,2021-05-26,true
JYNT,2021-05-26,true
JZXN,2021-05-26,true
K,2021-05-26,true
KAHC,2021-05-26,true
KAHC+,2021-05-26,true
KAHC=,2021-05-26,true
KAI,2021-05-26,true
KAII,2021-05-26,true
KAIIU,2021-05-26,true
KAIIW,2021-05-26,true
KAIR,2021-05-26,true
KAIRU,2021-05-26,true
KAIRW,2021-05-26,true
KALA,2021-05-26,true
KALL,2021-05-26,true
KALU,2021-05-26,true
KALV,2021-05-26,true
KAMN,2021-05-26,true
KAPR,2021-05-26,true
KAR,2021-05-26,true
KARO,2021-05-26,true
KARS,2021-05-26,true
KB,2021-05-26,true
KBA,2021-05-26,true
KBAL,2021-05-26,true
KBE,2021-05-26,true
KBH,2021-05-26,true
KBNT,2021-05-26,true
KBNTW,2021-05-26,true
KBR,2021-05-26,true
KBSF,2021-05-26,true
KBUY,2021-05-26,true
KBWB,2021-05-26,true
KBWD,2021-05-26,true
KBWP,2021-05-26,true
KBWR,2021-05-26,true
KBWY,2021-05-26,true
KC,2021-05-26,true
KCAC,2021-05-26,true
KCAC+,2021-05-26,true
KCAC=,2021-05-26,true
KCAPL,2021-05-26,true
KCCB,2021-05-26,true
KCE,2021-05-26,true
KCNY,2021-05-26,true
KDFI,2021-05-26,true
KDMN,2021-05-26,true
KDNY,2021-05-26,true
KDP,2021-05-26,true
KE,2021-05-26,true
KEJI,2021-05-26,true
KELYA,2021-05-26,true
KELYB,2021-05-26,true
KEMQ,2021-05-26,true
KEMX,2021-05-26,true
KEN,2021-05-26,true
KEP,2021-05-26,true
KEQU,2021-05-26,true
KERN,2021-05-26,true
KERNW,2021-05-26,true
KESG,2021-05-26,true
KEX,2021-05-26,true
KEY,2021-05-26,true
KEY-I,2021-05-26,true
KEY-J,2021-05-26,true
KEY-K,2021-05-26,true
KEYS,2021-05-26,true
KF,2021-05-26,true
KFFB,2021-05-26,true
KFRC,2021-05-26,true
KFS,2021-05-26,true
KFVG,2021-05-26,true
KFY,2021-05-26,true
KFYP,2021-05-26,true
KGC,2021-05-26,true
KGRN,2021-05-26,true
KHC,2021-05-26,true
KIDS,2021-05-26,true
KIE,2021-05-26,true
KIII,2021-05-26,true
KIIIU,2021-05-26,true
KIIIW,2021-05-26,true
KIM,2021-05-26,true
KIM-L,2021-05-26,true
KIM-M,2021-05-26,true
KIN,2021-05-26,true
KINS,2021-05-26,true
KINZ,2021-05-26,true
KINZU,2021-05-26,true
KINZW,2021-05-26,true
KIO,2021-05-26,true
KIQ,2021-05-26,true
KIRK,2021-05-26,true
KJAN,2021-05-26,true
KJUL,2021-05-26,true
KKR,2021-05-26,true
KKR-A,2021-05-26,true
KKR-B,2021-05-26,true
KKR-C,2021-05-26,true
KKRS,2021-05-26,true
KL,2021-05-26,true
KLAC,2021-05-26,true
KLAQ,2021-05-26,true
KLAQU,2021-05-26,true
KLAQW,2021-05-26,true
KLCD,2021-05-26,true
KLDO,2021-05-26,true
KLDW,2021-05-26,true
KLIC,2021-05-26,true
KLR,2021-05-26,true
KLR+,2021-05-26,true
KLXE,2021-05-26,true
KMB,2021-05-26,true
KMDA,2021-05-26,true
KMED,2021-05-26,true
KMF,2021-05-26,true
KMI,2021-05-26,true
KMLM,2021-05-26,true
KMPH,2021-05-26,true
KMPR,2021-05-26,true
KMT,2021-05-26,true
KMX,2021-05-26,true
KN,2021-05-26,true
KNBE,2021-05-26,true
KNDI,2021-05-26,true
KNG,2021-05-26,true
KNGS,2021-05-26,true
KNL,2021-05-26,true
KNOP,2021-05-26,true
KNSA,2021-05-26,true
KNSL,2021-05-26,true
KNTE,2021-05-26,true
KNX,2021-05-26,true
KO,2021-05-26,true
KOCT,2021-05-26,true
KOD,2021-05-26,true
KODK,2021-05-26,true
KOF,2021-05-26,true
KOIN,2021-05-26,true
KOKU,2021-05-26,true
KOLD,2021-05-26,true
KOMP,2021-05-26,true
KOP,2021-05-26,true
KOPN,2021-05-26,true
KOR,2021-05-26,true
KORP,2021-05-26,true
KORU,2021-05-26,true
KOS,2021-05-26,true
KOSS,2021-05-26,true
KPTI,2021-05-26,true
KR,2021-05-26,true
KRA,2021-05-26,true
KRBN,2021-05-26,true
KRBP,2021-05-26,true
KRC,2021-05-26,true
KRE,2021-05-26,true
KREF,2021-05-26,true
KREF-A,2021-05-26,true
KRG,2021-05-26,true
KRKR,2021-05-26,true
KRMA,2021-05-26,true
KRMD,2021-05-26,true
KRNL,2021-05-26,true
KRNLU,2021-05-26,true
KRNLW,2021-05-26,true
KRNT,2021-05-26,true
KRNY,2021-05-26,true
KRO,2021-05-26,true
KRON,2021-05-26,true
KROS,2021-05-26,true
KRP,2021-05-26,true
KRT,2021-05-26,true
KRTX,2021-05-26,true
KRUS,2021-05-26,true
KRYS,2021-05-26,true
KSA,2021-05-26,true
KSCD,2021-05-26,true
KSI,2021-05-26,true
KSICU,2021-05-26,true
KSICW,2021-05-26,true
KSM,2021-05-26,true
KSMT,2021-05-26,true
KSMTU,2021-05-26,true
KSMTW,2021-05-26,true
KSPN,2021-05-26,true
KSS,2021-05-26,true
KSTR,2021-05-26,true
KSU,2021-05-26,true
KSU-,2021-05-26,true
KT,2021-05-26,true
KTB,2021-05-26,true
KTCC,2021-05-26,true
KTF,2021-05-26,true
KTH,2021-05-26,true
KTN,2021-05-26,true
KTOS,2021-05-26,true
KTRA,2021-05-26,true
KUKE,2021-05-26,true
KURA,2021-05-26,true
KURE,2021-05-26,true
KURI,2021-05-26,true
KURIU,2021-05-26,true
KURIW,2021-05-26,true
KVHI,2021-05-26,true
KVLE,2021-05-26,true
KVSA,2021-05-26,true
KVSB,2021-05-26,true
KVSC,2021-05-26,true
KVSD,2021-05-26,true
KW,2021-05-26,true
KWAC,2021-05-26,true
KWAC+,2021-05-26,true
KWAC=,2021-05-26,true
KWEB,2021-05-26,true
KWR,2021-05-26,true
KWT,2021-05-26,true
KXI,2021-05-26,true
KXIN,2021-05-26,true
KYMR,2021-05-26,true
KYN,2021-05-26,true
KZIA,2021-05-26,true
KZR,2021-05-26,true
L,2021-05-26,true
LABD,2021-05-26,true
LABP,2021-05-26,true
LABU,2021-05-26,true
LAC,2021-05-26,true
LACQ,2021-05-26,true
LACQU,2021-05-26,true
LACQW,2021-05-26,true
LAD,2021-05-26,true
LADR,2021-05-26,true
LAIX,2021-05-26,true
LAKE,2021-05-26,true
LAMR,2021-05-26,true
LANC,2021-05-26,true
LAND,2021-05-26,true
LANDM,2021-05-26,true
LANDO,2021-05-26,true
LARK,2021-05-26,true
LASR,2021-05-26,true
LATN,2021-05-26,true
LATNU,2021-05-26,true
LATNW,2021-05-26,true
LAUR,2021-05-26,true
LAWS,2021-05-26,true
LAZ,2021-05-26,true
LAZR,2021-05-26,true
LAZY,2021-05-26,true
LB,2021-05-26,true
LBAI,2021-05-26,true
LBAY,2021-05-26,true
LBC,2021-05-26,true
LBJ,2021-05-26,true
LBPH,2021-05-26,true
LBPS,2021-05-26,true
LBPSW,2021-05-26,true
LBRDA,2021-05-26,true
LBRDK,2021-05-26,true
LBRDP,2021-05-26,true
LBRT,2021-05-26,true
LBTYA,2021-05-26,true
LBTYB,2021-05-26,true
LBTYK,2021-05-26,true
LC,2021-05-26,true
LCA,2021-05-26,true
LCAA,2021-05-26,true
LCAAU,2021-05-26,true
LCAAW,2021-05-26,true
LCAHU,2021-05-26,true
LCAHW,2021-05-26,true
LCAP,2021-05-26,true
LCAPU,2021-05-26,true
LCAPW,2021-05-26,true
LCG,2021-05-26,true
LCI,2021-05-26,true
LCII,2021-05-26,true
LCNB,2021-05-26,true
LCR,2021-05-26,true
LCTD,2021-05-26,true
LCTU,2021-05-26,true
LCTX,2021-05-26,true
LCUT,2021-05-26,true
LCY,2021-05-26,true
LCYAU,2021-05-26,true
LCYAW,2021-05-26,true
LD,2021-05-26,true
LDEM,2021-05-26,true
LDHA,2021-05-26,true
LDHAU,2021-05-26,true
LDHAW,2021-05-26,true
LDI,2021-05-26,true
LDL,2021-05-26,true
LDOS,2021-05-26,true
LDP,2021-05-26,true
LDRS,2021-05-26,true
LDSF,2021-05-26,true
LDUR,2021-05-26,true
LE,2021-05-26,true
LEA,2021-05-26,true
LEAD,2021-05-26,true
LEAF,2021-05-26,true
LEAP,2021-05-26,true
LEAP+,2021-05-26,true
LEAP=,2021-05-26,true
LECO,2021-05-26,true
LEDS,2021-05-26,true
LEE,2021-05-26,true
LEG,2021-05-26,true
LEGA,2021-05-26,true
LEGAU,2021-05-26,true
LEGAW,2021-05-26,true
LEGH,2021-05-26,true
LEGN,2021-05-26,true
LEGO,2021-05-26,true
LEGOU,2021-05-26,true
LEGOW,2021-05-26,true
LEGR,2021-05-26,true
LEJU,2021-05-26,true
LEMB,2021-05-26,true
LEN,2021-05-26,true
LEN.B,2021-05-26,true
LEND,2021-05-26,true
LEO,2021-05-26,true
LESL,2021-05-26,true
LEU,2021-05-26,true
LEV,2021-05-26,true
LEV+,2021-05-26,true
LEVI,2021-05-26,true
LEVL,2021-05-26,true
LEVLP,2021-05-26,true
LEXX,2021-05-26,true
LEXXW,2021-05-26,true
LFC,2021-05-26,true
LFEQ,2021-05-26,true
LFMD,2021-05-26,true
LFT,2021-05-26,true
LFT-A,2021-05-26,true
LFTR,2021-05-26,true
LFTRU,2021-05-26,true
LFTRW,2021-05-26,true
LFUS,2021-05-26,true
LFVN,2021-05-26,true
LGAC,2021-05-26,true
LGACU,2021-05-26,true
LGACW,2021-05-26,true
LGBT,2021-05-26,false
LGF.A,2021-05-26,true
LGF.B,2021-05-26,true
LGH,2021-05-26,true
LGHL,2021-05-26,true
LGHLW,2021-05-26,true
LGI,2021-05-26,true
LGIH,2021-05-26,true
LGL,2021-05-26,true
LGL+,2021-05-26,true
LGLV,2021-05-26,true
LGND,2021-05-26,true
LGO,2021-05-26,true
LGOV,2021-05-26,true
LGV,2021-05-26,true
LGV+,2021-05-26,true
LGV=,2021-05-26,true
LGVN,2021-05-26,true
LH,2021-05-26,true
LHAA,2021-05-26,true
LHC,2021-05-26,true
LHC+,2021-05-26,true
LHC=,2021-05-26,true
LHCG,2021-05-26,true
LHDX,2021-05-26,true
LHX,2021-05-26,true
LI,2021-05-26,true
LIFE,2021-05-26,true
LII,2021-05-26,true
LIII,2021-05-26,true
LIII+,2021-05-26,true
LIII=,2021-05-26,true
LILA,2021-05-26,true
LILAK,2021-05-26,true
LIN,2021-05-26,true
LINC,2021-05-26,true
LIND,2021-05-26,true
LINK,2021-05-26,true
LINX,2021-05-26,true
LIQT,2021-05-26,true
LIT,2021-05-26,true
LITB,2021-05-26,true
LITE,2021-05-26,true
LIV,2021-05-26,true
LIVE,2021-05-26,true
LIVK,2021-05-26,true
LIVKU,2021-05-26,true
LIVKW,2021-05-26,true
LIVN,2021-05-26,true
LIVX,2021-05-26,true
LIXT,2021-05-26,true
LIXTW,2021-05-26,true
LIZI,2021-05-26,true
LJAQ,2021-05-26,true
LJAQU,2021-05-26,true
LJAQW,2021-05-26,true
LJPC,2021-05-26,true
LKCO,2021-05-26,true
LKFN,2021-05-26,true
LKOR,2021-05-26,true
LKQ,2021-05-26,true
LL,2021-05-26,true
LLNW,2021-05-26,true
LLY,2021-05-26,true
LMACA,2021-05-26,true
LMACU,2021-05-26,true
LMACW,2021-05-26,true
LMAO,2021-05-26,true
LMAOU,2021-05-26,true
LMAOW,2021-05-26,true
LMAT,2021-05-26,true
LMB,2021-05-26,true
LMBS,2021-05-26,true
LMFA,2021-05-26,true
LMND,2021-05-26,true
LMNL,2021-05-26,true
LMNR,2021-05-26,true
LMNX,2021-05-26,true
LMPX,2021-05-26,true
LMRK,2021-05-26,true
LMRKN,2021-05-26,true
LMRKO,2021-05-26,true
LMRKP,2021-05-26,true
LMST,2021-05-26,true
LMT,2021-05-26,true
LNC,2021-05-26,true
LND,2021-05-26,true
LNDC,2021-05-26,true
LNFA,2021-05-26,true
LNFA+,2021-05-26,true
LNFA=,2021-05-26,true
LNG,2021-05-26,true
LNN,2021-05-26,true
LNSR,2021-05-26,true
LNT,2021-05-26,true
LNTH,2021-05-26,true
LOAN,2021-05-26,true
LOB,2021-05-26,true
LOCO,2021-05-26,true
LODE,2021-05-26,true
LOGC,2021-05-26,true
LOGI,2021-05-26,true
LOKB,2021-05-26,true
LOKB+,2021-05-26,true
LOKB=,2021-05-26,true
LOKM,2021-05-26,true
LOKM+,2021-05-26,true
LOKM=,2021-05-26,true
LOMA,2021-05-26,true
LOOP,2021-05-26,true
LOPE,2021-05-26,true
LOPP,2021-05-26,true
LORL,2021-05-26,true
LOTZ,2021-05-26,true
LOTZW,2021-05-26,true
LOUP,2021-05-26,true
LOV,2021-05-26,true
LOVE,2021-05-26,true
LOW,2021-05-26,true
LOWC,2021-05-26,true
LPCN,2021-05-26,true
LPG,2021-05-26,true
LPI,2021-05-26,true
LPL,2021-05-26,true
LPLA,2021-05-26,true
LPRO,2021-05-26,true
LPSN,2021-05-26,true
LPTH,2021-05-26,true
LPTX,2021-05-26,true
LPX,2021-05-26,true
LQD,2021-05-26,true
LQDA,2021-05-26,true
LQDB,2021-05-26,false
LQDH,2021-05-26,true
LQDI,2021-05-26,true
LQDT,2021-05-26,true
LRCX,2021-05-26,true
LRGE,2021-05-26,true
LRGF,2021-05-26,true
LRMR,2021-05-26,true
LRN,2021-05-26,true
LRNZ,2021-05-26,true
LSAF,2021-05-26,true
LSAQ,2021-05-26,true
LSAT,2021-05-26,true
LSBK,2021-05-26,true
LSCC,2021-05-26,true
LSEA,2021-05-26,true
LSEAW,2021-05-26,true
LSF,2021-05-26,true
LSI,2021-05-26,true
LSLT,2021-05-26,true
LSPD,2021-05-26,true
LSST,2021-05-26,true
LSTR,2021-05-26,true
LSXMA,2021-05-26,true
LSXMB,2021-05-26,true
LSXMK,2021-05-26,true
LTBR,2021-05-26,true
LTC,2021-05-26,true
LTHM,2021-05-26,true
LTL,2021-05-26,true
LTPZ,2021-05-26,true
LTRN,2021-05-26,true
LTRPA,2021-05-26,true
LTRPB,2021-05-26,true
LTRX,2021-05-26,true
LU,2021-05-26,true
LUB,2021-05-26,true
LULU,2021-05-26,true
LUMN,2021-05-26,true
LUMO,2021-05-26,true
LUNA,2021-05-26,true
LUNG,2021-05-26,true
LUV,2021-05-26,true
LUXA,2021-05-26,true
LUXAU,2021-05-26,true
LUXAW,2021-05-26,true
LUXE,2021-05-26,true
LVHD,2021-05-26,true
LVHI,2021-05-26,true
LVOL,2021-05-26,true
LVRA,2021-05-26,true
LVRAU,2021-05-26,true
LVRAW,2021-05-26,true
LVS,2021-05-26,true
LVTX,2021-05-26,true
LW,2021-05-26,true
LWAC,2021-05-26,true
LWACU,2021-05-26,true
LWACW,2021-05-26,true
LWAY,2021-05-26,true
LX,2021-05-26,true
LXEH,2021-05-26,true
LXFR,2021-05-26,true
LXP,2021-05-26,true
LXP-C,2021-05-26,true
LXRX,2021-05-26,true
LXU,2021-05-26,true
LYB,2021-05-26,true
LYFE,2021-05-26,true
LYFT,2021-05-26,true
LYG,2021-05-26,true
LYL,2021-05-26,true
LYRA,2021-05-26,true
LYTS,2021-05-26,true
LYV,2021-05-26,true
LZB,2021-05-26,true
M,2021-05-26,true
MA,2021-05-26,true
MAA,2021-05-26,true
MAA-I,2021-05-26,true
MAAC,2021-05-26,true
MAACU,2021-05-26,true
MAACW,2021-05-26,true
MAAX,2021-05-26,true
MAC,2021-05-26,true
MACA,2021-05-26,true
MACAU,2021-05-26,true
MACAW,2021-05-26,true
MACC,2021-05-26,true
MACC+,2021-05-26,true
MACC=,2021-05-26,true
MACK,2021-05-26,true
MACQ,2021-05-26,true
MACQU,2021-05-26,true
MACQW,2021-05-26,true
MACU,2021-05-26,true
MACUU,2021-05-26,true
MACUW,2021-05-26,true
MAG,2021-05-26,true
MAGA,2021-05-26,true
MAGS,2021-05-26,true
MAIN,2021-05-26,true
MAMB,2021-05-26,true
MAN,2021-05-26,true
MANH,2021-05-26,true
MANT,2021-05-26,true
MANU,2021-05-26,true
MAQCU,2021-05-26,true
MAR,2021-05-26,true
MARA,2021-05-26,true
MARB,2021-05-26,true
MARK,2021-05-26,true
MARPS,2021-05-26,true
MARZ,2021-05-26,true
MAS,2021-05-26,true
MASI,2021-05-26,true
MASS,2021-05-26,true
MAT,2021-05-26,true
MATW,2021-05-26,true
MATX,2021-05-26,true
MAV,2021-05-26,true
MAX,2021-05-26,true
MAXN,2021-05-26,true
MAXR,2021-05-26,true
MAYS,2021-05-26,true
MAYZ,2021-05-26,false
MBAC,2021-05-26,true
MBAC+,2021-05-26,true
MBAC=,2021-05-26,true
MBB,2021-05-26,true
MBBB,2021-05-26,true
MBCC,2021-05-26,true
MBCN,2021-05-26,true
MBI,2021-05-26,true
MBII,2021-05-26,true
MBIN,2021-05-26,true
MBINN,2021-05-26,true
MBINO,2021-05-26,true
MBINP,2021-05-26,true
MBIO,2021-05-26,true
MBND,2021-05-26,true
